no,name,typesetting,kunnrei,font,color,created,kana
32705,体験忘れ,体験忘れ,taikennwasure,,3,5.23.0,
32706,体験漏れ,体験漏れ,taikennmore,,4,5.23.0,
32707,体験界隈,体験界隈,taikennkaiwai,,5,5.23.0,
32708,体験警察,体験警察,taikennkeisatu,,6,5.23.0,
32709,体験太郎,体験太郎,taikenntarou,,7,5.23.0,
32710,体験魔族,体験魔族,taikennmazoku,,8,5.23.0,
32711,オロポ,オロポ,oropo,,9,5.23.0,
32712,登録１分,登録１分,touroku1punn,,10,5.23.0,
32713,登録１秒,登録１秒,touroku1byou,,11,5.23.0,
32714,ハイラル,ハイラル,hairaru,,0,5.23.0,
32715,オープンワールド,オープンワールド,o-punnwa-rudo,,1,5.23.0,
32716,公式バグ,公式バグ,kousikibagu,,2,5.23.0,
32717,公式ネタ,公式ネタ,kousikineta,,3,5.23.0,
32718,公式仕様,公式仕様,kousikisiyou,,4,5.23.0,
32719,公式チート,公式チート,kousikiti-to,,5,5.23.0,
32720,公式MOD,公式 MOD,kousikimod,,6,5.23.0,
32721,公式配信,公式配信,kousikihaisinn,,7,5.23.0,
32722,公式実装,公式実装,kousikizissou,,8,5.23.0,
32723,農協の人,農協の人,noukyounohito,,9,5.23.0,
32724,おじさん,おじさん,ozisann,,10,5.23.0,
32725,おばさん,おばさん,obasann,,11,5.23.0,
32726,労い,労い,negirai,serif,0,5.23.0,
32727,ナルホボイス,ナルホボイス,naruhoboisu,,1,5.23.0,
32728,タイポグリセミア,タイポグリセミア,taipogurisemia,,2,5.23.0,
32729,ガバチョ,ガバチョ,gabatyo,,3,5.23.0,
32730,ハーネス,ハーネス,ha-nesu,,4,5.23.0,
32731,そんな界隈が,そんな界隈が,sonnnakaiwaiga,,5,5.23.0,
32732,どんな界隈だ,どんな界隈だ,donnnakaiwaida,,6,5.23.0,
32733,ワイヤー修正済み,ワイヤー修正済み,waiya-syuuseizumi,,7,5.23.0,
32734,ワイヤー更新済み,ワイヤー更新済み,waiya-kousinnzumi,,8,5.23.0,
32735,ワイヤー作成済み,ワイヤー作成済み,waiya-sakuseizumi,,9,5.23.0,
32736,困る,困る,komaru,serif,10,5.23.0,
32737,しゃがも,しゃがも,syagamo,,11,5.23.0,
32738,何の話だ,何の話だ,nannnohanasida,,0,5.23.0,
32739,日曜大工,日曜大工,nitiyoudaiku,,1,5.23.0,
32740,品行方正,品行方正,hinnkouhousei,,2,5.23.0,
32741,品川方面,品川方面,sinagawahoumenn,,3,5.23.0,
32742,キンタマ,キンタマ,kinntama,,4,5.23.0,
32743,サロゲートペア,サロゲートペア,saroge-topea,,5,5.23.0,
32744,色だ色だ,色だ色だ,irodairoda,,6,5.23.0,
32745,色で色で,色で色で,irodeirode,,7,5.23.0,
32746,色が色が,色が色が,irogairoga,,8,5.23.0,
32747,色は色は,色は色は,irohairoha,,9,5.23.0,
32748,色め色め,色め色め,iromeirome,,10,5.23.0,
32749,色も色も,色も色も,iromoiromo,,11,5.23.0,
32750,色な色な,色な色な,ironairona,,0,5.23.0,
32751,色ね色ね,色ね色ね,ironeirone,,1,5.23.0,
32752,色に色に,色に色に,ironiironi,,2,5.23.0,
32753,色の色の,色の色の,ironoirono,,3,5.23.0,
32754,色と色と,色と色と,irotoiroto,,4,5.23.0,
32755,色や色や,色や色や,iroyairoya,,5,5.23.0,
32756,色よ色よ,色よ色よ,iroyoiroyo,,6,5.23.0,
32757,チンタマーニ,チンタマーニ,tinntama-ni,,7,5.23.0,
32758,高品質チンタマーニ,高品質 チンタ マーニ,kouhinnsitutinntama-ni,,8,5.23.0,
32759,楽しさドリブン,楽しさドリブン,tanosisadoribunn,,9,5.23.0,
32760,怒りドリブン,怒りドリブン,ikaridoribunn,,10,5.23.0,
32761,悔しさドリブン,悔しさドリブン,kuyasisadoribunn,,11,5.23.0,
32762,ジェネレーティブ塗りつぶし,ジェネレー ティブ塗り つぶし,zyenere-thibunuritubusi,,0,5.23.0,
32763,ジェネつぶし,ジェネつぶし,zyenetubusi,,1,5.23.0,
32764,無限レゴ,無限レゴ,mugennrego,,2,5.23.0,
32765,無限生成,無限生成,mugennseisei,,3,5.23.0,
32766,無限更新,無限更新,mugennkousinn,,4,5.23.0,
32767,無限回収,無限回収,mugennkaisyuu,,5,5.23.0,
32768,サンキューキャッシュ,サンキューキャッシュ,sannkyu-kyassyu,,6,5.23.0,
32769,ありがとうキャッシュ,ありがとうキャッシュ,arigatoukyassyu,,7,5.23.0,
32770,キャッシュありがとう,キャッシュありがとう,kyassyuarigatou,,8,5.23.0,
32771,キャッシュサンキュー,キャッシュサンキュー,kyassyusannkyu-,,9,5.23.0,
32772,乗車拒否,乗車拒否,zyousyakyohi,,10,5.23.0,
32773,降車拒否,降車拒否,kousyakyohi,,11,5.23.0,
32774,参加拒否,参加拒否,sannkakyohi,,0,5.23.0,
32775,出社拒否,出社拒否,syussyakyohi,,1,5.23.0,
32776,退社拒否,退社拒否,taisyakyohi,,2,5.23.0,
32777,登録拒否,登録拒否,tourokukyohi,,3,5.23.0,
32778,予約拒否,予約拒否,yoyakukyohi,,4,5.23.0,
32779,購入拒否,購入拒否,kounyuukyohi,,5,5.23.0,
32780,配送拒否,配送拒否,haisoukyohi,,6,5.23.0,
32781,配達拒否,配達拒否,haitatukyohi,,7,5.23.0,
32782,訪問拒否,訪問拒否,houmonnkyohi,,8,5.23.0,
32783,帰宅拒否,帰宅拒否,kitakukyohi,,9,5.23.0,
32784,発言拒否,発言拒否,hatugennkyohi,,10,5.23.0,
32785,回答拒否,回答拒否,kaitoukyohi,,11,5.23.0,
32786,返信拒否,返信拒否,hennsinnkyohi,,0,5.23.0,
32787,返事拒否,返事拒否,hennzikyohi,,1,5.23.0,
32788,送信拒否,送信拒否,sousinnkyohi,,2,5.23.0,
32789,再送拒否,再送拒否,saisoukyohi,,3,5.23.0,
32790,更新拒否,更新拒否,kousinnkyohi,,4,5.23.0,
32791,作業拒否,作業拒否,sagyoukyohi,,5,5.23.0,
32792,会話拒否,会話拒否,kaiwakyohi,,6,5.23.0,
32793,検討拒否,検討拒否,kenntoukyohi,,7,5.23.0,
32794,大盛拒否,大盛拒否,oomorikyohi,,8,5.23.0,
32795,起床拒否,起床拒否,kisyoukyohi,,9,5.23.0,
32796,就寝拒否,就寝拒否,syuusinnkyohi,,10,5.23.0,
32797,業務拒否,業務拒否,gyoumukyohi,,11,5.23.0,
32798,対応拒否,対応拒否,taioukyohi,,0,5.23.0,
32799,確認拒否,確認拒否,kakuninnkyohi,,1,5.23.0,
32800,通知拒否,通知拒否,tuutikyohi,,2,5.23.0,
32801,購読拒否,購読拒否,koudokukyohi,,3,5.23.0,
32802,キャトり,キャトり,kyatori,,4,5.23.0,
32803,キャトられ,キャトられ,kyatorare,,5,5.23.0,
32804,コンポネ,コンポネ,konnpine,,6,5.23.0,
32805,コンポタ,コンポタ,konnpota,,7,5.23.0,
32806,レビュシャス,レビュシャス,rebyusyasu,,8,5.23.0,
32807,なんぼあってもいい,なんぼ あって もいい,nannboattemoii,,9,5.23.0,
32808,なんぼあってもだめ,なんぼ あって もだめ,nannboattemodame,,10,5.23.0,
32809,弱体化,弱体化,zyakutaika,,11,5.23.0,
32810,オッ梅雨,オッ梅雨,ottuyu,,0,5.23.0,
32811,ミラーリング,ミラーリング,mira-rinngu,,1,5.23.0,
32812,補足の後出し,補足の後出し,hosokunoatodasi,,2,5.23.0,
32813,あるなら知りたい,あるなら知りたい,arunarasiritai,,3,5.23.0,
32814,あるなら言ってよ,あるなら言ってよ,arunaraitteyo,,4,5.23.0,
32815,あるなら聞いてよ,あるなら聞いてよ,arunarakiiteyo,,5,5.23.0,
32816,これだよ,これだよ,koredayo,,6,5.23.0,
32817,いいえいいえ,いいえいいえ,iieiie,,7,5.23.0,
32818,いいえいいえ状態,いいえいいえ状態,iieiiezyoutai,,8,5.23.0,
32819,うんうん状態,うんうん状態,unnunnzyoutai,,9,5.23.0,
32820,おいおい状態,おいおい状態,oioizyoutai,,10,5.23.0,
32821,おやおや状態,おやおや状態,oyaoyazyoutai,,11,5.23.0,
32822,どれどれ状態,どれどれ状態,doredorezyoutai,,0,5.23.0,
32823,これこれ状態,これこれ状態,korekorezyoutai,,1,5.23.0,
32824,それそれ状態,それそれ状態,soresorezyoutai,,2,5.23.0,
32825,うわうわ状態,うわうわ状態,uwauwazyoutai,,3,5.23.0,
32826,うわうわ,うわうわ,uwauwa,,4,5.23.0,
32827,ほいほい状態,ほいほい状態,hoihoizyoutai,,5,5.23.0,
32828,へいへい,へいへい,heihei,,6,5.23.0,
32829,へいへい状態,へいへい状態,heiheizyoutai,,7,5.23.0,
32830,わんわん状態,わんわん状態,wannwannzyoutai,,8,5.23.0,
32831,にゃんにゃん状態,にゃんにゃん状態,nyannnyannzyoutai,,9,5.23.0,
32832,ばったり,ばったり,battari,,10,5.23.0,
32833,ぐったり,ぐったり,buttari,,11,5.23.0,
32834,ぽっきり,ぽっきり,pokkiri,,0,5.23.0,
32835,ぱっきり,ぱっきり,pakkiri,,1,5.23.0,
32836,くっきり,くっきり,kukkiri,,2,5.23.0,
32837,しっかり,しっかり,sikkari,,3,5.23.0,
32838,自己矛盾,自己矛盾,zikomuzyunn,,4,5.23.0,
32839,自己再生,自己再生,zikosaisei,,5,5.23.0,
32840,あの真顔,あの真顔,anomagao,,6,5.23.0,
32841,この真顔,この真顔,konomagao,,7,5.23.0,
32842,その真顔,その真顔,sonomagao,,8,5.23.0,
32843,どの真顔,どの真顔,donomagao,,9,5.23.0,
32844,すぐ真顔,すぐ真顔,sugumagao,,10,5.23.0,
32845,また真顔,また真顔,matamagao,,11,5.23.0,
32846,まだ真顔,まだ真顔,madamagao,,0,5.23.0,
32847,もう真顔,もう真顔,moumagao,,1,5.23.0,
32848,マイ真顔,マイ真顔,maimagao,,2,5.23.0,
32849,俺の真顔,俺の真顔,orenomagao,,3,5.23.0,
32850,鬼の真顔,鬼の真顔,oninomagao,,4,5.23.0,
32851,君の真顔,君の真顔,kiminomagao,,5,5.23.0,
32852,私の真顔,私の真顔,watasinomagao,,6,5.23.0,
32853,僕の真顔,僕の真顔,bokunomagao,,7,5.23.0,
32854,夢の真顔,夢の真顔,yumenomagao,,8,5.23.0,
32855,魔の真顔,魔の真顔,manomagao,,9,5.23.0,
32856,一部真顔,一部真顔,itibumagao,,10,5.23.0,
32857,全部真顔,全部真顔,zennbumagao,,11,5.23.0,
32858,全員真顔,全員真顔,zenninnmagao,,0,5.23.0,
32859,真顔あり,真顔あり,magaoari,,1,5.23.0,
32860,真顔ある,真顔ある,magaoaru,,2,5.23.0,
32861,真顔ない,真顔ない,magaonai,,3,5.23.0,
32862,真顔なし,真顔なし,magaonasi,,4,5.23.0,
32863,真顔かな,真顔かな,magaokana,,5,5.23.0,
32864,真顔かも,真顔かも,magaokamo,,6,5.23.0,
32865,真顔かよ,真顔かよ,magaokayo,,7,5.23.0,
32866,真顔した,真顔した,magaosita,,8,5.23.0,
32867,真顔して,真顔して,magaosite,,9,5.23.0,
32868,真顔しよ,真顔しよ,magaosiyo,,10,5.23.0,
32869,真顔しろ,真顔しろ,magaosiro,,11,5.23.0,
32870,真顔する,真顔する,magaosuru,,0,5.23.0,
32871,真顔だけ,真顔だけ,magaodake,,1,5.23.0,
32872,真顔だな,真顔だな,magaodana,,2,5.23.0,
32873,真顔だね,真顔だね,magaodane,,3,5.23.0,
32874,真顔だよ,真顔だよ,magaodayo,,4,5.23.0,
32875,真顔です,真顔です,magaodesu,,5,5.23.0,
32876,真顔では,真顔では,magaodeha,,6,5.23.0,
32877,真顔の鬼,真顔の鬼,magaonooni,,7,5.23.0,
32878,真顔済み,真顔済み,magaozumi,,8,5.23.0,
32879,真顔待ち,真顔待ち,magaomati,,9,5.23.0,
32880,真顔忘れ,真顔忘れ,magaowasure,,10,5.23.0,
32881,真顔漏れ,真顔漏れ,magaomore,,11,5.23.0,
32882,真顔界隈,真顔界隈,magaokaiwai,,0,5.23.0,
32883,真顔警察,真顔警察,magaokeisatu,,1,5.23.0,
32884,真顔太郎,真顔太郎,magaotarou,,2,5.23.0,
32885,真顔魔族,真顔魔族,magaomazoku,,3,5.23.0,
32886,否定,否定,hitei,serif,4,5.23.0,
32887,あの否定,あの否定,anohitei,,5,5.23.0,
32888,この否定,この否定,konohitei,,6,5.23.0,
32889,その否定,その否定,sonohitei,,7,5.23.0,
32890,どの否定,どの否定,donohitei,,8,5.23.0,
32891,すぐ否定,すぐ否定,suguhitei,,9,5.23.0,
32892,また否定,また否定,matahitei,,10,5.23.0,
32893,まだ否定,まだ否定,madahitei,,11,5.23.0,
32894,もう否定,もう否定,mouhitei,,0,5.23.0,
32895,マイ否定,マイ否定,maihitei,,1,5.23.0,
32896,俺の否定,俺の否定,orenohitei,,2,5.23.0,
32897,鬼の否定,鬼の否定,oninohitei,,3,5.23.0,
32898,君の否定,君の否定,kiminohitei,,4,5.23.0,
32899,私の否定,私の否定,watasinohitei,,5,5.23.0,
32900,僕の否定,僕の否定,bokunohitei,,6,5.23.0,
32901,夢の否定,夢の否定,yumenohitei,,7,5.23.0,
32902,魔の否定,魔の否定,manohitei,,8,5.23.0,
32903,一部否定,一部否定,itibuhitei,,9,5.23.0,
32904,全部否定,全部否定,zennbuhitei,,10,5.23.0,
32905,全員否定,全員否定,zenninnhitei,,11,5.23.0,
32906,否定あり,否定あり,hiteiari,,0,5.23.0,
32907,否定ある,否定ある,hiteiaru,,1,5.23.0,
32908,否定ない,否定ない,hiteinai,,2,5.23.0,
32909,否定なし,否定なし,hiteinasi,,3,5.23.0,
32910,否定かな,否定かな,hiteikana,,4,5.23.0,
32911,否定かも,否定かも,hiteikamo,,5,5.23.0,
32912,否定かよ,否定かよ,hiteikayo,,6,5.23.0,
32913,否定した,否定した,hiteisita,,7,5.23.0,
32914,否定して,否定して,hiteisite,,8,5.23.0,
32915,否定しよ,否定しよ,hiteisiyo,,9,5.23.0,
32916,否定しろ,否定しろ,hiteisiro,,10,5.23.0,
32917,否定する,否定する,hiteisuru,,11,5.23.0,
32918,否定だけ,否定だけ,hiteidake,,0,5.23.0,
32919,否定だな,否定だな,hiteidana,,1,5.23.0,
32920,否定だね,否定だね,hiteidane,,2,5.23.0,
32921,否定だよ,否定だよ,hiteidayo,,3,5.23.0,
32922,否定です,否定です,hiteidesu,,4,5.23.0,
32923,否定では,否定では,hiteideha,,5,5.23.0,
32924,否定の鬼,否定の鬼,hiteinooni,,6,5.23.0,
32925,否定済み,否定済み,hiteizumi,,7,5.23.0,
32926,否定待ち,否定待ち,hiteimati,,8,5.23.0,
32927,否定忘れ,否定忘れ,hiteiwasure,,9,5.23.0,
32928,否定漏れ,否定漏れ,hiteimore,,10,5.23.0,
32929,否定界隈,否定界隈,hiteikaiwai,,11,5.23.0,
32930,否定警察,否定警察,hiteikeisatu,,0,5.23.0,
32931,否定太郎,否定太郎,hiteitarou,,1,5.23.0,
32932,否定魔族,否定魔族,hiteimazoku,,2,5.23.0,
32933,肯定,肯定,koutei,serif,3,5.23.0,
32934,あの肯定,あの肯定,anokoutei,,4,5.23.0,
32935,この肯定,この肯定,konokoutei,,5,5.23.0,
32936,その肯定,その肯定,sonokoutei,,6,5.23.0,
32937,どの肯定,どの肯定,donokoutei,,7,5.23.0,
32938,すぐ肯定,すぐ肯定,sugukoutei,,8,5.23.0,
32939,また肯定,また肯定,matakoutei,,9,5.23.0,
32940,まだ肯定,まだ肯定,madakoutei,,10,5.23.0,
32941,もう肯定,もう肯定,moukoutei,,11,5.23.0,
32942,マイ肯定,マイ肯定,maikoutei,,0,5.23.0,
32943,俺の肯定,俺の肯定,orenokoutei,,1,5.23.0,
32944,鬼の肯定,鬼の肯定,oninokoutei,,2,5.23.0,
32945,君の肯定,君の肯定,kiminokoutei,,3,5.23.0,
32946,私の肯定,私の肯定,watasinokoutei,,4,5.23.0,
32947,僕の肯定,僕の肯定,bokunokoutei,,5,5.23.0,
32948,夢の肯定,夢の肯定,yumenokoutei,,6,5.23.0,
32949,魔の肯定,魔の肯定,manokoutei,,7,5.23.0,
32950,一部肯定,一部肯定,itibukoutei,,8,5.23.0,
32951,全部肯定,全部肯定,zennbukoutei,,9,5.23.0,
32952,全員肯定,全員肯定,zenninnkoutei,,10,5.23.0,
32953,肯定あり,肯定あり,kouteiari,,11,5.23.0,
32954,肯定ある,肯定ある,kouteiaru,,0,5.23.0,
32955,肯定ない,肯定ない,kouteinai,,1,5.23.0,
32956,肯定なし,肯定なし,kouteinasi,,2,5.23.0,
32957,肯定かな,肯定かな,kouteikana,,3,5.23.0,
32958,肯定かも,肯定かも,kouteikamo,,4,5.23.0,
32959,肯定かよ,肯定かよ,kouteikayo,,5,5.23.0,
32960,肯定した,肯定した,kouteisita,,6,5.23.0,
32961,肯定して,肯定して,kouteisite,,7,5.23.0,
32962,肯定しよ,肯定しよ,kouteisiyo,,8,5.23.0,
32963,肯定しろ,肯定しろ,kouteisiro,,9,5.23.0,
32964,肯定する,肯定する,kouteisuru,,10,5.23.0,
32965,肯定だけ,肯定だけ,kouteidake,,11,5.23.0,
32966,肯定だな,肯定だな,kouteidana,,0,5.23.0,
32967,肯定だね,肯定だね,kouteidane,,1,5.23.0,
32968,肯定だよ,肯定だよ,kouteidayo,,2,5.23.0,
32969,肯定です,肯定です,kouteidesu,,3,5.23.0,
32970,肯定では,肯定では,kouteideha,,4,5.23.0,
32971,肯定の鬼,肯定の鬼,kouteinooni,,5,5.23.0,
32972,肯定済み,肯定済み,kouteizumi,,6,5.23.0,
32973,肯定待ち,肯定待ち,kouteimati,,7,5.23.0,
32974,肯定忘れ,肯定忘れ,kouteiwasure,,8,5.23.0,
32975,肯定漏れ,肯定漏れ,kouteimore,,9,5.23.0,
32976,肯定界隈,肯定界隈,kouteikaiwai,,10,5.23.0,
32977,肯定警察,肯定警察,kouteikeisatu,,11,5.23.0,
32978,肯定太郎,肯定太郎,kouteitarou,,0,5.23.0,
32979,肯定魔族,肯定魔族,kouteimazoku,,1,5.23.0,
32980,もうやめたい,もうやめたい,mouyametai,,2,5.23.0,
32981,もうやめよ,もうやめよ,mouyameyo,,3,5.23.0,
32982,数学,数学,suugaku,serif,0,5.23.0,
32983,幾何学,幾何学,kikagaku,,1,5.23.0,
32984,統計学,統計学,toukeigaku,,2,5.23.0,
32985,物理学,物理学,buturigaku,,3,5.23.0,
32986,力学,力学,rikigaku,serif,4,5.23.0,
32987,量子力学,量子力学,ryousirikigaku,,5,5.23.0,
32988,ニュートン力学,ニュートン力学,nyu-tonnrikigaku,,6,5.23.0,
32989,天文学,天文学,tennmonngaku,,7,5.23.0,
32990,地球惑星科学,地球惑星科学,tikyuuwakuseikagaku,,8,5.23.0,
32991,地質学,地質学,tisitugaku,,9,5.23.0,
32992,古生物学,古生物学,koseibutugaku,,10,5.23.0,
32993,化学,化学,kagaku,serif,11,5.23.0,
32994,有機化学,有機化学,yuukikagaku,,0,5.23.0,
32995,無機化学,無機化学,mukikagaku,,1,5.23.0,
32996,高分子化学,高分子化学,koubunnsikagaku,,2,5.23.0,
32997,生物学,生物学,seibutugaku,,3,5.23.0,
32998,微生物学,微生物学,biseibutugaku,,4,5.23.0,
32999,動物学,動物学,doubutugaku,,5,5.23.0,
33000,植物学,植物学,syokubutugaku,,6,5.23.0,
33001,腐っても上場企業,腐っても上場企業,kusattemozyouzyoukigyou,,0,5.24.0,
33002,腐ってる,腐ってる,kusatteru,,1,5.24.0,
33003,腐ってた,腐ってた,kusatteta,,2,5.24.0,
33004,腐ってこ,腐ってこ,kusatteko,,3,5.24.0,
33005,腐ってね,腐ってね,kusattene,,4,5.24.0,
33006,腐ってよ,腐ってよ,kusatteyo,,5,5.24.0,
33007,腐るのか,腐るのか,kusarunoka,,6,5.24.0,
33008,腐るのね,腐るのね,kusarunone,,7,5.24.0,
33009,腐るはず,腐るはず,kusaruhazu,,8,5.24.0,
33010,腐るかも,腐るかも,kusarukamo,,9,5.24.0,
33011,腐るかな,腐るかな,kusarukana,,10,5.24.0,
33012,腐る,腐る,kusaru,serif,11,5.24.0,
33013,腐れ,腐れ,kusare,serif,0,5.24.0,
33014,腐りみ,腐りみ,kusarimi,,1,5.24.0,
33015,水準上げよう,水準上げよう,suizyunnwoageyou,,2,5.24.0,
33016,ナルホナルホ,ナルホナルホ,naruhonaruho,,3,5.24.0,
33017,威嚇行動,威嚇行動,ikakukoudou,,4,5.24.0,
33018,木の枝を揺らすなど,木の枝 を揺ら すなど,kinoedawoyurasunado,,5,5.24.0,
33019,これだよな,これだよな,koredayona,,6,5.24.0,
33020,ちょっと,ちょっと,tyotto,,7,5.24.0,
33021,実質キャッシュバック,実質キャッシュバック,zissitukyassyubakku,,8,5.24.0,
33022,供物,供物,kumotu,serif,9,5.24.0,
33023,途中送信,途中送信,totyuusousinn,,10,5.24.0,
33024,作業途中,作業途中,sagyoutotyuu,,11,5.24.0,
33025,これは壁,これは壁,korehakabe,,0,5.24.0,
33026,こちらこちらこちら,こちら こちら こちら,kotirakotirakotira,,1,5.24.0,
33027,勝利,勝利,syouri,serif,2,5.24.0,
33028,青春,青春,seisyunn,serif,3,5.24.0,
33029,返済不可能技術的負債顧客要望仕様複雑,返済不可能技 術的負債顧客 要望仕様複雑,hennsaihukanougizyututekihusaikokyakuyoubousiyouhukuzatu,,4,5.24.0,
33030,コスモ,コスモ,kosumo,,5,5.24.0,
33031,これがあの,これがあの,koregaano,,6,5.24.0,
33032,きっかけ待ち,きっかけ待ち,kikkakemati,,7,5.24.0,
33033,来世に期待,来世に期待,raisenikitai,,8,5.24.0,
33034,個人情報,個人情報,kozinnzyouhou,,9,5.24.0,
33035,個人的に推奨,個人的に推奨,kozinntekinisuisyou,,10,5.24.0,
33036,舞い上がる,舞い上がる,maiagaru,,11,5.24.0,
33037,舞い上がろう,舞い上がろう,maiagarou,,0,5.24.0,
33038,舞い上がれ,舞い上がれ,maiagare,,1,5.24.0,
33039,舞い上がり,舞い上がり,maiagari,,2,5.24.0,
33040,舞い上がった,舞い上がった,maiagatta,,3,5.24.0,
33041,舞い上がってた,舞い上がってた,maiagattata,,4,5.24.0,
33042,舞い上がってる,舞い上がってる,maiagatteru,,5,5.24.0,
33043,舞い上がってこ,舞い上がってこ,maiagatteko,,6,5.24.0,
33044,今は亡きピュア,今は亡きピュア,imahanakipyua,,7,5.24.0,
33045,明日見よ,明日見よ,asitamiyo,,8,5.24.0,
33046,明日行こ,明日行こ,asitaiko,,9,5.24.0,
33047,明日聞こ,明日聞こ,asitakiko,,10,5.24.0,
33048,明日言お,明日言お,asitaio,,11,5.24.0,
33049,リアルなキャベツ,リアルなキャベツ,riarunakyabetu,,0,5.24.0,
33050,隙だらけ,隙だらけ,sukidarake,,1,5.24.0,
33051,隙がある,隙がある,sukigaaru,,2,5.24.0,
33052,隙がない,隙がない,sukiganai,,3,5.24.0,
33053,子供を病院に連れて行くので休みます,子供を病院に 連れて行くの で休みます,kodomowobyouinnnitureteikunodeyasumimasu,,4,5.24.0,
33054,子供を病院に連れて行くので遅れます,子供を病院に 連れて行くの で遅れます,kodomowobyouinnnitureteikunodeokuremasu,,5,5.24.0,
33055,子供を病院に,子供を病院に,kodomowobyouinnni,,6,5.24.0,
33056,休みます,休みます,yasumimasu,,7,5.24.0,
33057,遅れます,遅れます,okuremasu,,8,5.24.0,
33058,頼みます,頼みます,tanomimasu,,9,5.24.0,
33059,伝えます,伝えます,tutaemasu,,10,5.24.0,
33060,残念無念また来年,残念無念また来年,zannnennmunennmatarainenn,,11,5.24.0,
33061,また来世,また来世,mataraise,,0,5.24.0,
33062,がっちゃんこ,がっちゃんこ,gattyannko,,1,5.24.0,
33063,行ってこい,行ってこい,ittekoi,,2,5.24.0,
33064,全員野球,全員野球,zenninnyakyuu,,3,5.24.0,
33065,１丁目１番地,１丁目１番地,1tyoume1bannti,,4,5.24.0,
33066,ツーカー,ツーカー,tu-ka-,,5,5.24.0,
